Date,Open,High,Low,Close,Volume
2023-02-10,1.86,1.925,1.72,1.85,285400
2023-02-13,1.83,1.9,1.76,1.76,251800
2023-02-14,1.75,1.79,1.68,1.75,194600
2023-02-15,1.74,1.88,1.7,1.85,316600
2023-02-16,1.81,1.99,1.77,1.94,353400
2023-02-17,1.93,1.98,1.8,1.8,248000
2023-02-21,1.77,1.79,1.6,1.68,742800
2023-02-22,1.71,1.722,1.62,1.67,308500
2023-02-23,1.68,1.709,1.53,1.56,333300
2023-02-24,1.55,1.62,1.41,1.43,480100
2023-02-27,1.43,1.5,1.42,1.49,411100
2023-02-28,1.49,1.5,1.43,1.49,200200
2023-03-01,1.46,1.54,1.43,1.45,180700
2023-03-02,1.43,1.49,1.42,1.42,152700
2023-03-03,1.45,1.82,1.45,1.78,968200
2023-03-06,1.8,1.8,1.62,1.68,259900
2023-03-07,1.67,1.785,1.66,1.76,141400
2023-03-08,1.72,1.77,1.67,1.7,158300
2023-03-09,1.73,1.74,1.56,1.56,173200
2023-03-10,1.54,1.58,1.46,1.52,292200
2023-03-13,1.49,1.52,1.38,1.405,361300
2023-03-14,1.55,1.55,1.365,1.4,310100
2023-03-15,1.37,1.41,1.3,1.35,273600
2023-03-16,1.38,1.495,1.3,1.31,190500
2023-03-17,1.31,1.42,1.251,1.26,735300
2023-03-20,1.26,1.33,1.19,1.23,345700
2023-03-21,1.24,1.39,1.216,1.35,325200
2023-03-22,1.41,1.51,1.34,1.38,247500
2023-03-23,1.41,1.55,1.41,1.43,251600
2023-03-24,1.36,1.42,1.31,1.39,213100
2023-03-27,1.39,1.45,1.32,1.42,247800
2023-03-28,1.38,1.405,1.3,1.31,269700
2023-03-29,1.34,1.36,1.26,1.31,144900
2023-03-30,1.25,1.34,1.2,1.22,265200
2023-03-31,1.26,1.27,1.21,1.25,243700
2023-04-03,1.25,1.26,1.16,1.18,279300
2023-04-04,1.19,1.229,1.13,1.15,159400
2023-04-05,1.18,1.18,1.095,1.11,200900
2023-04-06,1.08,1.14,1.08,1.1,127600
2023-04-10,1.12,1.25,1.12,1.235,354200
2023-04-11,1.19,1.32,1.19,1.27,295700
2023-04-12,1.3,1.32,1.18,1.21,184400
2023-04-13,1.21,1.28,1.2,1.28,131400
2023-04-14,1.27,1.28,1.2,1.22,137300
2023-04-17,1.21,1.24,1.15,1.19,195300
2023-04-18,1.19,1.21,1.04,1.14,473900
2023-04-19,1.2,1.26,1.041,1.14,1491000
2023-04-20,1.13,1.14,1.05,1.07,323100
2023-04-21,1.09,1.12,1.01,1.03,484500
2023-04-24,1.03,1.07,0.998,0.998,235800
2023-04-25,1.0,1.09,1.0,1.05,264200
2023-04-26,1.09,1.26,1.046,1.21,612900
2023-04-27,1.21,1.27,1.13,1.255,311900
2023-04-28,1.22,1.25,1.17,1.21,108400
2023-05-01,1.2,1.22,1.14,1.15,107100
2023-05-02,1.14,1.17,1.07,1.1,125900
2023-05-03,1.11,1.13,1.06,1.09,189500
2023-05-04,1.11,1.21,1.08,1.19,187100
2023-05-05,1.22,1.3,1.22,1.29,285000
2023-05-08,1.33,1.34,1.26,1.31,282800
2023-05-09,1.33,1.33,1.2,1.22,263900
2023-05-10,1.22,1.36,1.21,1.31,256900
2023-05-11,1.31,1.36,1.29,1.35,184800
2023-05-12,1.33,1.35,1.2,1.2,182800
2023-05-15,1.24,1.29,1.2,1.21,241400
2023-05-16,1.19,1.31,1.19,1.21,177200
2023-05-17,1.23,1.28,1.2,1.28,139000
2023-05-18,1.28,1.319,1.24,1.29,196500
2023-05-19,1.3,1.37,1.29,1.325,202200
2023-05-22,1.32,1.53,1.32,1.51,558600
2023-05-23,1.54,1.58,1.41,1.42,196000
2023-05-24,1.38,1.42,1.28,1.34,256800
2023-05-25,1.37,1.37,1.25,1.29,201500
2023-05-26,1.35,1.5,1.32,1.375,487100
2023-05-30,1.42,1.54,1.35,1.47,412400
2023-05-31,1.47,1.7,1.35,1.66,665100
2023-06-01,1.69,1.94,1.63,1.76,716100
2023-06-02,1.77,1.87,1.6,1.62,564400
2023-06-05,1.69,1.74,1.58,1.6,300400
2023-06-06,1.65,1.86,1.61,1.82,602700
2023-06-07,1.88,1.89,1.68,1.71,433500
2023-06-08,1.71,1.88,1.6,1.84,599300
2023-06-09,1.86,1.89,1.706,1.82,386500
2023-06-12,1.83,1.94,1.8,1.83,431600
2023-06-13,1.84,1.9,1.77,1.86,241400
2023-06-14,1.84,2.1,1.75,1.76,545100
2023-06-15,1.77,1.89,1.728,1.82,278400
2023-06-16,1.88,1.95,1.65,1.73,546600
2023-06-20,1.7,1.76,1.54,1.6,428200
2023-06-21,1.6,1.61,1.51,1.53,435200
2023-06-22,1.55,1.579,1.41,1.46,528300
2023-06-23,1.41,1.49,1.28,1.39,5571900
2023-06-26,1.41,1.46,1.31,1.4,862000
2023-06-27,1.41,1.638,1.37,1.57,1260500
2023-06-28,1.6,1.87,1.58,1.86,861600
2023-06-29,1.89,1.99,1.84,1.94,524000
2023-06-30,1.98,1.98,1.7,1.78,588100
2023-07-03,1.81,2.32,1.81,2.28,823800
2023-07-05,2.24,2.46,2.23,2.42,965500
2023-07-06,2.3,2.7,2.04,2.68,1319000
2023-07-07,2.66,2.749,2.51,2.54,756100
2023-07-10,2.49,2.665,2.3,2.6,749600
2023-07-11,2.64,2.89,2.55,2.65,875900
2023-07-12,2.7,3.16,2.7,3.06,1204600
2023-07-13,3.11,3.37,2.85,2.94,1596700
2023-07-14,2.95,3.01,2.7,2.73,638600
2023-07-17,2.76,3.01,2.6,2.99,675300
2023-07-18,3.19,3.5,3.03,3.225,1473200
2023-07-19,3.23,3.25,2.95,2.97,824000
2023-07-20,2.95,3.1,2.8,3.05,619500
2023-07-21,3.07,3.19,2.893,3.07,581800
2023-07-24,3.07,3.07,2.9,2.92,504400
2023-07-25,2.91,2.95,2.66,2.85,714400
2023-07-26,2.9,2.92,2.71,2.83,283900
2023-07-27,2.85,2.875,2.3,2.375,1309400
2023-07-28,2.38,2.64,2.36,2.6,848300
2023-07-31,2.69,3.08,2.65,3.04,914300
2023-08-01,2.97,3.142,2.89,3.02,503300
2023-08-02,3.0,3.01,2.74,2.8,587200
2023-08-03,2.75,2.796,2.65,2.74,395400
2023-08-04,2.75,2.97,2.69,2.82,559400
2023-08-07,2.82,2.82,2.62,2.67,467700
2023-08-08,2.64,2.65,2.47,2.58,482900
2023-08-09,2.58,2.61,2.45,2.51,451400
2023-08-10,2.53,2.66,2.52,2.57,434500
2023-08-11,2.59,2.65,2.53,2.63,328800
2023-08-14,2.69,2.838,2.62,2.73,609400
2023-08-15,2.76,2.79,2.45,2.48,876100
2023-08-16,2.5,2.8,2.48,2.73,853400
2023-08-17,2.77,3.13,2.63,3.04,1856400
2023-08-18,3.0,3.23,2.96,3.14,1161200
2023-08-21,3.45,3.47,3.17,3.43,1341300
2023-08-22,3.48,3.55,3.13,3.4,1392700
2023-08-23,3.43,3.79,3.36,3.67,1731400
2023-08-24,3.83,3.915,3.43,3.55,1418700
2023-08-25,3.59,3.87,3.264,3.55,1378700
2023-08-28,3.59,3.82,3.56,3.59,1150100
2023-08-29,3.6,4.15,3.541,4.08,1918700
2023-08-30,4.03,4.07,3.82,3.87,1630100
2023-08-31,3.89,3.92,3.68,3.7,1290300
2023-09-01,3.7,3.83,3.62,3.81,980000
2023-09-05,3.79,3.85,3.432,3.61,1811500
2023-09-06,3.54,3.889,3.53,3.73,1483300
2023-09-07,3.58,3.6,3.339,3.48,1385200
2023-09-08,3.52,3.73,3.52,3.71,1216300
2023-09-11,3.65,4.035,3.65,3.89,1273000
2023-09-12,3.89,4.01,3.73,3.76,1004100
2023-09-13,3.88,3.99,3.66,3.69,1630100
2023-09-14,3.69,3.7,3.36,3.37,1175700
2023-09-15,3.38,3.49,3.27,3.35,1670700
2023-09-18,3.29,3.32,3.18,3.27,1383600
2023-09-19,3.2,3.2,2.93,2.95,1500100
2023-09-20,2.96,3.08,2.87,2.97,1175000
2023-09-21,2.86,2.92,2.76,2.77,1417000
2023-09-22,2.72,2.815,2.67,2.675,1035100
2023-09-25,2.63,2.77,2.61,2.66,944300
2023-09-26,2.66,2.775,2.64,2.72,964900
2023-09-27,2.76,3.005,2.76,2.9,1165800
2023-09-28,2.89,2.98,2.8,2.82,515800
2023-09-29,2.85,2.925,2.79,2.82,533800
2023-10-02,2.82,2.88,2.718,2.78,634300
2023-10-03,2.76,2.85,2.635,2.7,684000
2023-10-04,2.73,2.79,2.655,2.75,675100
2023-10-05,2.74,2.74,2.63,2.7,406200
2023-10-06,2.67,2.925,2.65,2.91,764900
2023-10-09,2.88,2.975,2.83,2.94,513300
2023-10-10,2.93,3.4,2.93,3.24,1960100
2023-10-11,3.35,3.56,3.29,3.4,1669600
2023-10-12,3.39,3.4,3.151,3.19,519200
2023-10-13,3.24,3.25,2.955,2.97,919600
2023-10-16,2.98,3.14,2.92,3.09,472700
2023-10-17,3.1,3.26,3.085,3.16,764400
2023-10-18,3.11,3.11,2.91,3.0,599500
2023-10-19,3.0,3.03,2.77,2.78,763600
2023-10-20,2.8,2.84,2.725,2.81,605700
2023-10-23,2.75,2.815,2.65,2.8,600200
2023-10-24,2.81,2.92,2.77,2.8,619400
2023-10-25,2.8,2.8,2.65,2.68,766400
2023-10-26,2.65,2.749,2.61,2.71,825000
2023-10-27,2.68,2.75,2.52,2.55,1005600
2023-10-30,2.6,2.655,2.55,2.6,399400
2023-10-31,2.6,2.795,2.54,2.75,620700
2023-11-01,2.71,2.745,2.56,2.66,581300
2023-11-02,2.73,2.82,2.68,2.78,533200
2023-11-03,2.8,2.99,2.79,2.91,649700
2023-11-06,2.9,2.92,2.77,2.88,553100
2023-11-07,2.92,2.95,2.7,2.75,426400
2023-11-08,2.76,2.8,2.68,2.7,429600
2023-11-09,2.73,2.88,2.655,2.68,696500
2023-11-10,2.68,2.69,2.57,2.62,663900
2023-11-13,2.59,2.705,2.521,2.68,458900
2023-11-14,2.76,3.05,2.76,2.88,1105200
2023-11-15,2.58,2.95,2.55,2.64,1366500
2023-11-16,2.66,2.71,2.515,2.54,914700
2023-11-17,2.55,2.82,2.54,2.73,1069600
2023-11-20,2.72,2.94,2.7,2.91,1045100
2023-11-21,2.85,2.92,2.57,2.75,1608700
2023-11-22,2.77,2.88,2.755,2.82,462500
2023-11-24,2.77,2.84,2.71,2.8,677100
2023-11-27,2.74,2.945,2.73,2.84,786100
2023-11-28,2.84,3.05,2.825,3.01,1096500
2023-11-29,3.05,3.305,2.98,2.99,2057600
2023-11-30,3.0,3.05,2.69,2.77,1042400
2023-12-01,2.74,2.86,2.69,2.82,699600
2023-12-04,2.76,2.83,2.655,2.75,1441600
2023-12-05,2.74,2.84,2.685,2.735,753200
2023-12-06,2.79,2.8,2.62,2.71,1050500
2023-12-07,2.75,2.8,2.62,2.69,1206300
2023-12-08,2.58,2.725,2.58,2.69,876500
2023-12-11,2.67,2.67,2.56,2.62,821900
2023-12-12,2.62,2.63,2.57,2.59,647100
2023-12-13,2.59,2.84,2.58,2.83,904700
2023-12-14,2.88,3.05,2.745,2.85,1254500
2023-12-15,2.88,2.96,2.785,2.94,1335200
2023-12-18,2.93,3.07,2.84,2.895,577000
2023-12-19,2.91,3.085,2.91,2.99,1010200
2023-12-20,2.95,3.005,2.86,2.88,670300
2023-12-21,2.93,2.995,2.87,2.99,457300
2023-12-22,3.01,3.28,3.0,3.03,1134600
2023-12-26,3.05,3.11,2.94,3.08,496400
2023-12-27,3.09,3.2,3.03,3.19,518300
2023-12-28,3.19,3.28,3.16,3.26,520000
2023-12-29,3.29,3.5,3.274,3.33,1039500
2024-01-02,3.29,3.29,2.96,3.14,800600
2024-01-03,3.16,3.35,3.05,3.27,807800
2024-01-04,3.25,3.495,3.23,3.41,943000
2024-01-05,3.4,3.46,3.25,3.35,1002600
2024-01-08,3.34,3.665,3.28,3.63,919100
2024-01-09,3.65,3.85,3.61,3.74,891900
2024-01-10,3.73,3.73,3.4,3.51,905900
2024-01-11,3.49,3.56,3.26,3.42,776100
2024-01-12,3.45,3.717,3.45,3.6,999100
2024-01-16,3.52,3.92,3.405,3.87,1594900
2024-01-17,3.81,3.81,3.53,3.61,1247900
2024-01-18,3.64,3.72,3.385,3.46,853800
2024-01-19,3.48,3.52,3.34,3.48,1075100
2024-01-22,3.57,3.69,3.505,3.63,634200
2024-01-23,3.66,3.67,3.46,3.58,735300
2024-01-24,3.64,3.78,3.445,3.51,1015800
2024-01-25,3.53,3.669,3.43,3.45,600400
2024-01-26,3.46,3.5,3.345,3.44,588200
2024-01-29,3.43,3.5,3.3,3.4,842800
2024-01-30,3.45,3.505,3.27,3.34,784900
2024-01-31,3.33,3.36,3.1,3.15,979700
2024-02-01,3.19,3.25,3.075,3.16,721800
2024-02-02,3.15,3.15,3.03,3.12,612800
2024-02-05,3.1,3.15,2.965,3.05,828600
2024-02-06,3.04,3.13,2.93,3.0,977300
2024-02-07,2.85,2.86,2.665,2.69,3694300
2024-02-08,2.67,2.795,2.63,2.67,1463800
2024-02-09,2.67,2.76,2.62,2.75,1307700
2024-02-12,2.79,2.79,2.65,2.7,1057900
2024-02-13,2.62,2.65,2.45,2.47,1589200
2024-02-14,2.5,2.59,2.41,2.5,1326900
2024-02-15,2.53,2.55,2.4,2.46,1130100
2024-02-16,2.4,2.57,2.39,2.55,1585900
2024-02-20,2.55,2.59,2.34,2.36,1129100
2024-02-21,2.32,2.349,2.27,2.29,843500
2024-02-22,2.37,2.4,2.25,2.275,924600
2024-02-23,2.28,2.365,2.21,2.3,1045500
2024-02-26,2.38,2.46,2.32,2.35,1096800
2024-02-27,2.39,2.48,2.34,2.34,1247800
2024-02-28,2.34,2.36,2.24,2.25,1004200
2024-02-29,2.33,2.39,2.29,2.38,853300
2024-03-01,2.42,2.55,2.36,2.41,1377100
2024-03-04,2.53,2.71,2.51,2.55,2134600
2024-03-05,2.52,2.52,2.3,2.33,1307300
2024-03-06,2.39,2.44,2.26,2.3,1181900
2024-03-07,2.34,2.34,2.23,2.3,563900
2024-03-08,2.31,2.39,2.19,2.23,743900
2024-03-11,2.27,2.27,2.13,2.14,850500
2024-03-12,2.15,2.18,2.09,2.14,906700
2024-03-13,2.16,2.24,2.11,2.11,940300
2024-03-14,2.14,2.15,2.06,2.09,705200
2024-03-15,2.1,2.14,2.06,2.06,1532400
2024-03-18,2.12,2.13,2.01,2.1,1312300
2024-03-19,2.1,2.13,2.01,2.11,1264000
2024-03-20,2.15,2.18,2.05,2.09,1294500
2024-03-21,2.11,2.11,1.93,1.95,2174500
2024-03-22,1.98,2.02,1.911,2.01,1772600
2024-03-25,2.06,2.155,1.96,2.06,3596200
2024-03-26,1.91,2.11,1.77,2.02,3269500
2024-03-27,2.04,2.22,1.96,2.22,1939600
2024-03-28,2.25,2.33,2.2,2.29,1602300
2024-04-01,2.3,2.32,2.205,2.25,1122100
2024-04-02,2.19,2.19,2.04,2.14,1212700
2024-04-03,2.12,2.26,2.11,2.26,843700
2024-04-04,2.32,2.57,2.3,2.41,2143100
2024-04-05,2.46,2.54,2.37,2.41,919900
2024-04-08,2.47,2.53,2.3,2.33,794300
2024-04-09,2.32,2.38,2.22,2.3,947600
2024-04-10,2.21,2.25,2.07,2.11,1006800
2024-04-11,2.11,2.14,2.06,2.11,818400
2024-04-12,2.07,2.1,1.96,2.03,1128000
2024-04-15,2.05,2.05,1.92,1.94,1023800
2024-04-16,1.93,1.95,1.87,1.87,924600
2024-04-17,1.89,1.92,1.8,1.85,888700
2024-04-18,1.85,1.86,1.77,1.84,1437400
2024-04-19,1.85,1.85,1.75,1.79,1250900
2024-04-22,1.8,1.82,1.77,1.79,929500
2024-04-23,1.79,1.936,1.79,1.84,766700
2024-04-24,1.85,1.85,1.78,1.8,835500
2024-04-25,1.76,1.81,1.73,1.75,816700
2024-04-26,1.79,1.83,1.74,1.79,411200
2024-04-29,1.78,1.84,1.78,1.835,457100
2024-04-30,1.84,1.86,1.76,1.77,701300
2024-05-01,1.77,1.855,1.74,1.79,586200
2024-05-02,1.82,1.885,1.76,1.88,920800
2024-05-03,1.91,1.975,1.88,1.93,803100
2024-05-06,1.96,1.98,1.92,1.94,620000
2024-05-07,1.96,1.975,1.86,1.86,537900
2024-05-08,1.85,1.86,1.8,1.825,541400
2024-05-09,1.81,1.835,1.785,1.8,427500
2024-05-10,1.82,1.87,1.68,1.68,907800
2024-05-13,1.71,1.71,1.62,1.64,1898700
2024-05-14,1.64,1.73,1.52,1.655,1820100
2024-05-15,1.68,1.83,1.66,1.82,3111200
2024-05-16,1.6,1.74,1.36,1.38,5921000
2024-05-17,1.4,1.41,1.28,1.32,3251200
2024-05-20,1.46,1.88,1.45,1.51,7719000
2024-05-21,1.57,1.6,1.48,1.56,1514400
2024-05-22,1.59,1.64,1.54,1.63,1318500
2024-05-23,1.63,1.631,1.5,1.51,1284900
2024-05-24,1.51,1.62,1.46,1.59,1097200
2024-05-28,1.59,1.64,1.56,1.63,1027100
2024-05-29,1.6,1.7,1.55,1.68,1111900
2024-05-30,1.71,1.725,1.58,1.7,1264900
2024-05-31,1.68,1.83,1.62,1.81,1831900
2024-06-03,1.8,1.87,1.69,1.72,955000
2024-06-04,1.7,1.73,1.6,1.63,755400
2024-06-05,1.66,1.725,1.61,1.63,751800
2024-06-06,1.61,1.65,1.555,1.6,554500
2024-06-07,1.6,1.61,1.54,1.59,586400
2024-06-10,1.56,1.63,1.56,1.58,1013100
2024-06-11,1.57,1.6,1.545,1.56,515500
2024-06-12,1.6,1.63,1.5,1.51,612000
2024-06-13,1.54,1.549,1.44,1.5,953600
2024-06-14,1.49,1.49,1.41,1.46,756500
2024-06-17,1.45,1.475,1.4,1.42,1131100
2024-06-18,1.41,1.44,1.345,1.35,1399300
2024-06-20,1.35,1.39,1.28,1.36,1652000
2024-06-21,1.34,1.44,1.32,1.43,1287500
2024-06-24,1.43,1.58,1.42,1.52,1624200
2024-06-25,1.55,1.57,1.4,1.4,1025000
2024-06-26,1.39,1.51,1.38,1.49,949800
2024-06-27,1.47,1.58,1.46,1.56,1227500
2024-06-28,1.57,1.61,1.51,1.55,9501700
2024-07-01,1.55,1.6,1.49,1.59,1904100
2024-07-02,1.61,1.7,1.57,1.61,1785000
2024-07-03,1.61,1.68,1.59,1.66,862900
2024-07-05,1.69,1.79,1.645,1.74,1429400
2024-07-08,1.74,1.89,1.72,1.82,1976900
2024-07-09,1.86,1.88,1.755,1.79,1155700
2024-07-10,1.8,1.84,1.75,1.79,681400
2024-07-11,1.83,1.9,1.83,1.9,1145500
2024-07-12,1.93,1.945,1.835,1.94,1057700
2024-07-15,1.96,1.976,1.91,1.95,677000
2024-07-16,1.97,2.05,1.94,2.04,1328300
2024-07-17,2.01,2.07,1.855,1.93,1669100
2024-07-18,1.95,1.98,1.8,1.83,717200
2024-07-19,1.82,1.84,1.68,1.68,776300
2024-07-22,1.72,1.785,1.65,1.73,983900
2024-07-23,1.73,1.87,1.7,1.85,1012300
2024-07-24,1.84,1.845,1.73,1.74,686400
2024-07-25,1.74,1.845,1.7,1.78,774200
2024-07-26,1.85,1.87,1.79,1.87,759600
2024-07-29,1.85,1.89,1.75,1.78,606400
2024-07-30,1.8,1.82,1.72,1.8,607800
2024-07-31,1.82,1.89,1.785,1.82,763300
2024-08-01,1.82,1.82,1.59,1.67,1465900
2024-08-02,1.63,1.655,1.57,1.63,558800
2024-08-05,1.48,1.58,1.455,1.53,821600
2024-08-06,1.53,1.62,1.49,1.545,581000
2024-08-07,1.59,1.6,1.44,1.46,734000
2024-08-08,1.47,1.54,1.455,1.5,727700
2024-08-09,1.52,1.56,1.43,1.45,899800
2024-08-12,1.52,1.52,1.36,1.43,1365400
2024-08-13,1.45,1.47,1.37,1.4,1681500
2024-08-14,1.44,1.475,1.315,1.39,1553700
2024-08-15,1.48,1.51,1.26,1.28,2846100
2024-08-16,1.29,1.32,1.203,1.31,1844600
2024-08-19,1.33,1.38,1.3,1.38,1471200
2024-08-20,1.42,1.43,1.29,1.31,802700
2024-08-21,1.32,1.4,1.31,1.4,934600
2024-08-22,1.41,1.44,1.35,1.38,709800
2024-08-23,1.39,1.44,1.37,1.4,680800
2024-08-26,1.38,1.39,1.275,1.28,1379000
2024-08-27,1.28,1.296,1.25,1.25,660900
2024-08-28,1.26,1.265,1.2,1.23,785300
2024-08-29,1.24,1.29,1.21,1.24,845500
2024-08-30,1.28,1.28,1.18,1.25,864200
2024-09-03,1.24,1.25,1.17,1.18,915300
2024-09-04,1.19,1.205,1.132,1.17,812200
2024-09-05,1.17,1.185,1.14,1.16,546600
2024-09-06,1.17,1.178,1.13,1.14,534800
2024-09-09,1.14,1.17,1.12,1.15,1511400
2024-09-10,1.17,1.185,1.1,1.18,750500
2024-09-11,1.17,1.19,1.12,1.18,604400
2024-09-12,1.17,1.225,1.17,1.21,762500
2024-09-13,1.23,1.235,1.2,1.22,806000
2024-09-16,1.23,1.23,1.14,1.16,740800
2024-09-17,1.17,1.195,1.14,1.17,716100
2024-09-18,1.18,1.268,1.18,1.2,776200
2024-09-19,1.25,1.28,1.2,1.22,739100
2024-09-20,1.23,1.24,1.19,1.21,1068100
2024-09-23,1.2,1.25,1.18,1.2,682600
2024-09-24,1.21,1.23,1.18,1.21,708500
2024-09-25,1.22,1.22,1.17,1.19,373700
2024-09-26,1.19,1.24,1.19,1.21,719900
2024-09-27,1.21,1.25,1.2,1.21,929600
2024-09-30,1.19,1.22,1.17,1.18,646300
2024-10-01,1.17,1.19,1.13,1.15,748400
2024-10-02,1.16,1.16,1.01,1.13,2021700
2024-10-03,1.14,1.14,1.075,1.11,759700
2024-10-04,1.15,1.15,1.03,1.05,991900
2024-10-07,1.07,1.2,1.06,1.14,1447600
2024-10-08,1.12,1.15,1.11,1.12,556700
2024-10-09,1.12,1.12,1.06,1.06,525100
2024-10-10,1.05,1.09,1.045,1.07,768000
2024-10-11,1.08,1.16,1.08,1.16,787900
2024-10-14,1.16,1.2,1.14,1.15,1046200
2024-10-15,1.15,1.155,1.11,1.11,561000
2024-10-16,1.13,1.18,1.12,1.16,637500
2024-10-17,1.16,1.175,1.12,1.13,257300
2024-10-18,1.14,1.18,1.14,1.18,570500
2024-10-21,1.17,1.175,1.1,1.1,695400
2024-10-22,1.1,1.22,1.1,1.18,1565500
2024-10-23,1.18,1.18,1.1,1.11,594100
2024-10-24,1.1,1.14,1.09,1.09,649000
2024-10-25,1.13,1.15,1.07,1.07,441800
2024-10-28,1.08,1.11,1.08,1.09,465900
2024-10-29,1.1,1.13,1.085,1.12,546600
2024-10-30,1.11,1.13,1.04,1.06,1331400
2024-10-31,1.05,1.08,1.05,1.05,656000
2024-11-01,1.07,1.07,1.045,1.06,571000
2024-11-04,1.08,1.09,1.06,1.08,482800
2024-11-05,1.08,1.17,1.06,1.1,3178900
2024-11-06,1.12,1.17,1.11,1.13,1573000
2024-11-07,1.12,1.15,1.111,1.12,792700
2024-11-08,1.1,1.2,1.1,1.19,1030700
2024-11-11,1.2,1.21,1.172,1.2,939700
2024-11-12,1.2,1.21,1.13,1.16,961400
2024-11-13,1.18,1.19,1.13,1.14,1001800
2024-11-14,1.16,1.18,1.075,1.08,1658800
2024-11-15,1.02,1.03,0.889,0.895,2968600
2024-11-18,0.916,0.95,0.82,0.822,1451500
2024-11-19,0.818,0.91,0.806,0.91,1320500
2024-11-20,0.949,0.95,0.892,0.923,751300
2024-11-21,0.933,0.976,0.913,0.972,550800
2024-11-22,0.95,1.01,0.93,0.964,1148400
2024-11-25,0.964,1.05,0.94,0.955,1729700
2024-11-26,0.97,1.01,0.96,1.01,492900
2024-11-27,1.02,1.02,0.95,0.961,741200
2024-11-29,0.959,1.015,0.95,0.972,873400
2024-12-02,1.0,1.0,0.874,0.89,884600
2024-12-03,0.9,0.915,0.833,0.837,774400
2024-12-04,0.844,0.872,0.794,0.853,1522800
2024-12-05,0.855,0.87,0.81,0.822,626500
2024-12-06,0.83,0.922,0.83,0.908,1850300
2024-12-09,0.93,0.94,0.86,0.864,1010200
2024-12-10,0.865,0.895,0.825,0.832,616800
2024-12-11,0.843,0.872,0.813,0.85,449500
2024-12-12,0.841,0.863,0.82,0.84,414900
2024-12-13,0.845,0.854,0.807,0.845,616100
2024-12-16,0.86,0.875,0.82,0.83,1141300
2024-12-17,0.82,0.85,0.81,0.83,678300
2024-12-18,0.82,0.95,0.82,0.851,1819700
2024-12-19,0.89,0.905,0.805,0.809,1313000
2024-12-20,0.8,0.855,0.782,0.82,1561500
2024-12-23,0.875,0.885,0.83,0.875,1625600
2024-12-24,0.875,0.896,0.84,0.89,1271800
2024-12-26,0.91,1.02,0.846,1.02,6091200
2024-12-27,1.25,1.33,1.03,1.3,17118600
2024-12-30,1.92,2.31,1.61,1.86,73426000
2024-12-31,2.04,2.05,1.42,1.56,22474600
2025-01-02,1.69,1.9,1.6,1.74,12458200
2025-01-03,1.79,1.94,1.58,1.83,9785600
2025-01-06,1.86,2.585,1.84,2.41,27820300
2025-01-07,2.36,2.36,2.04,2.28,10676700
2025-01-08,2.0,2.0,1.61,1.63,11970500
2025-01-10,1.9,1.9,1.66,1.82,9025000
2025-01-13,1.71,1.71,1.41,1.5,8544600
2025-01-14,1.49,1.62,1.4,1.435,5334500
2025-01-15,1.52,1.72,1.47,1.54,7870600
2025-01-16,1.55,1.65,1.47,1.54,4475900
2025-01-17,1.55,1.68,1.535,1.6,5379300
2025-01-21,1.86,1.94,1.54,1.57,15505500
2025-01-22,1.67,2.22,1.63,2.08,33536300
2025-01-23,2.03,2.205,1.91,2.01,11075900
2025-01-24,1.98,2.06,1.785,1.88,7282300
2025-01-27,1.8,1.905,1.71,1.72,6094200
2025-01-28,1.78,1.82,1.68,1.72,4359600
2025-01-29,1.72,1.731,1.6,1.62,4134800
2025-01-30,1.72,1.9,1.72,1.83,7094900
2025-01-31,1.9,2.12,1.9,2.03,10262200
2025-02-03,1.83,2.18,1.8,2.025,9577900
2025-02-04,2.02,2.2,2.01,2.2,6738000
2025-02-05,2.2,2.67,2.11,2.63,14268300
2025-02-06,2.55,2.665,2.41,2.49,10100800
2025-02-07,2.52,2.53,2.221,2.28,9491500
2025-02-10,2.09,2.28,2.05,2.1,9378100
2025-02-11,2.15,2.25,2.02,2.03,4882600
2025-02-12,1.94,2.19,1.86,2.13,6749200
2025-02-13,2.14,2.179,2.0,2.11,5739700
2025-02-14,2.09,2.11,1.89,1.92,6871700
2025-02-18,2.02,2.19,1.99,2.18,7979100
2025-02-19,2.2,2.22,2.01,2.02,5062600
2025-02-20,2.0,2.035,1.84,1.84,6778500
2025-02-21,1.88,1.89,1.7,1.7,6848400
2025-02-24,1.69,1.71,1.58,1.6,6252600
2025-02-25,1.59,1.649,1.42,1.43,6559300
2025-02-26,1.52,1.53,1.3,1.35,6236600
2025-02-27,1.39,1.39,1.22,1.24,8108700
2025-02-28,1.23,1.255,1.16,1.23,4568200
2025-03-03,1.33,1.39,1.15,1.16,7465300
2025-03-04,1.11,1.26,1.09,1.18,5378100
2025-03-05,1.16,1.215,1.13,1.2,2704000
2025-03-06,1.15,1.23,1.06,1.12,4729500
2025-03-07,1.11,1.175,1.07,1.16,2578400
2025-03-10,1.13,1.16,1.05,1.06,5725700
2025-03-11,1.06,1.12,1.04,1.11,2886900
2025-03-12,1.15,1.195,1.12,1.17,3340400
2025-03-13,1.155,1.17,1.01,1.02,4124600
2025-03-14,1.05,1.09,1.03,1.09,2586300
2025-03-17,1.09,1.11,0.98,1.04,5819000
2025-03-18,1.04,1.06,0.997,1.015,2587800
2025-03-19,1.03,1.078,1.01,1.05,2579300
2025-03-20,1.04,1.05,1.0,1.01,1668900
2025-03-21,1.01,1.03,0.99,1.0,3018200
